podcast_date,title,summary,href,transcript_href
"September 6, 2016 ",The Perils of Power," We've all heard the adage that ""power corrupts,"" but psychologist Dacher Keltner at UC Berkeley has found evidence to prove it. His book is The Power Paradox: How We Gain and Lose Influence.",https://www.npr.org/2016/09/06/492305430/the-perils-of-power,https://www.npr.org/transcripts/492305430
"September 1, 2016 ",Want To Make Better Predictions? Researchers Explore How," Analyzing an event by breaking it down into details might seem like a good way to predict the outcome, but social science research suggests that when most of us do it, we make worse predictions.",https://www.npr.org/2016/09/01/492203116/want-to-make-better-predictions-researchers-explore-where-we-go-wrong,https://www.npr.org/transcripts/492203116
"October 28, 2016 ",The Social Science Research Behind Political Campaign Ads, U.S. presidential candidates advertise in battleground states to increase voter turnout. But a new study says ads also have a big impact on campaign contributions.,https://www.npr.org/2016/10/28/499710829/the-social-science-research-behind-campaign-ads,https://www.npr.org/transcripts/499710829
"October 26, 2016 ",'Double Bind' Explains The Dearth Of Women In Top Leadership Positions," Women in power often have to choose between being seen as likeable but incompetent, or competent but cold. We explore what's known as ""double bind"" — assumptions about men, women and leadership.",https://www.npr.org/2016/10/26/499409051/double-bind-explains-the-dearth-of-women-in-top-leadership-positions,https://www.npr.org/transcripts/499409051
"October 25, 2016 ",What's It Like To Be Rich? Ask The People Who Manage Billionaires' Money," Several years ago, sociologist Brooke Harrington decided to explore the secret lives of billionaires. What she found, she said, shocked her.",https://www.npr.org/2016/10/25/499213698/whats-it-like-to-be-rich-ask-the-people-who-manage-billionaires-money,https://www.npr.org/transcripts/499213698
"October 23, 2016 ",Why Does This Election Have Us So Down? Social Science May Have An Answer," U.S. politics have long been marked by disagreement and even rancor. But 2016 feels worse than usual. NPR's Hidden Brain podcast offers one explanation why, from deep in our psychological frameworks.",https://www.npr.org/2016/10/23/499077116/why-does-this-election-have-us-so-down-social-science-may-have-an-answer,https://www.npr.org/transcripts/499077116
"October 18, 2016 ",Study: Immigrants Face Backlash But Do The Same To The Next Group, Many immigrant groups faced prejudice and suspicion when they first arrived in the U.S. quickly turn around and exhibit the same kinds of prejudice and suspicions toward those who come after them.,https://www.npr.org/2016/10/18/498358771/study-immigrants-face-backlash-but-do-the-same-to-the-next-group,https://www.npr.org/transcripts/498358771
"October 18, 2016 ","Too Sweet, Or Too Shrill? The Double Bind For Women "," A century after women won the vote in the U.S., we still see very few of them in leadership roles. Researchers say women are trapped in a catch-22 known as ""the double bind.""",https://www.npr.org/2016/10/18/498309357/too-sweet-or-too-shrill-the-double-bind-for-women,https://www.npr.org/transcripts/498309357
"October 13, 2016 ",Research Explores The Effects Of Trade And Economic Disruption," Economic disruption has been a big part of the political conversation. Free trade might be a net benefit to the U.S., but there are large areas of the country that bear the brunt of negative effects.",https://www.npr.org/2016/10/13/497775039/research-explores-the-effects-of-trade-and-economic-disruption,https://www.npr.org/transcripts/497775039
"October 11, 2016 ",The Huddled Masses And The Myth Of America, The U.S. is a nation of immigrants. But historian Maria Cristina Garcia says many of us have lots of misconceptions about earlier waves of newcomers.,https://www.npr.org/2016/10/11/497091179/the-huddled-masses-and-the-myth-of-america,https://www.npr.org/transcripts/497091179
"October 5, 2016 ","Hidden Brain: New Research Ties Unconscious Biases, Fear And Voter ID Laws", New research explores why people support voter identification laws.,https://www.npr.org/2016/10/05/496662759/hidden-brain-new-research-ties-unconscious-biases-fear-and-voter-id-laws,https://www.npr.org/transcripts/496662759
"October 4, 2016 ","A Terrible Event, Or A Silver Lining? It All Depends On Your Frame"," We have lots of ways to describe the good that can come from bad: a blessing in disguise, a silver lining — but what if the bad thing was truly awful? This week on Hidden Brain, framing a tragedy.",https://www.npr.org/2016/10/04/495787479/a-terrible-event-or-a-silver-lining-it-all-depends-on-your-frame,https://www.npr.org/transcripts/495787479
"November 30, 2016 ",What Food Stamps And Drunk Driving Stats Have To Do With Each Other, Researchers have discovered that there are fewer drunk driving fatalities on days of the month when millions of Americans receive food stamps. Figures show the deaths go down significantly.,https://www.npr.org/2016/11/30/503825338/what-food-stamps-and-drunk-driving-stats-have-to-do-with-each-other,https://www.npr.org/transcripts/503825338
"November 29, 2016 ",In Praise Of Mess: Why Disorder May Be Good For Us," To many of us, the desire to bring order to chaos can be irresistible. But writer Tim Harford thinks many of us could use a bit more messiness in our lives.",https://www.npr.org/2016/11/29/503594516/in-praise-of-mess-why-disorder-may-be-good-for-us,https://www.npr.org/transcripts/503594516
"November 24, 2016 ",Researchers Explore The Struggle Of Recognizing Faces," Being able to recognize faces is a crucial part of life. But why are some of us so good or bad at it, and how skilled at it are we on average? The answers might surprise you.",https://www.npr.org/2016/11/24/503279180/researchers-explore-the-struggle-of-recognizing-faces,https://www.npr.org/transcripts/503279180
"November 23, 2016 ",Senior Citizens Study: How Money Makes For Better Brain Functioning, Research indicates that people who got more in social security payments — as a result of a congressional formula glitch in the 1970s — appear to have lower risks of developing Alzheimer's disease.,https://www.npr.org/2016/11/23/503108939/senior-citizens-study-how-money-makes-for-better-brain-functioning,https://www.npr.org/transcripts/503108939
"November 22, 2016 ",Some People Are Great At Recognizing Faces. Others...Not So Much," It happens to all of us: Someone recognizes you on the street, calls you by name, and says hello. And you have no idea who that person is. Researchers say this struggle to read other faces is common.",https://www.npr.org/2016/11/22/502932399/some-people-are-great-at-recognizing-faces-others-not-so-much,https://www.npr.org/transcripts/502932399
"November 16, 2016 ","Feelings Toward A Partner Affect Brand Buying Decisions, Study Says", Here's news that could be of interest to marketers: Research shows people frustrated in a relationship sometimes deal with their feelings by buying and consuming brands their partners hate.,https://www.npr.org/2016/11/16/502274818/feelings-toward-a-partner-affect-brand-buying-decisions-study-says,https://www.npr.org/transcripts/502274818
"November 15, 2016 ",How 'Broken Windows' Helped Shape Tensions Between Police And Communities," As the mayor of New York City, Rudy Giuliani was a proponent of a controversial policing philosophy that calls for police to go after small crimes in hopes of preventing bigger problems.",https://www.npr.org/2016/11/15/502211151/how-broken-windows-helped-shape-tensions-between-police-and-communities-today,https://www.npr.org/transcripts/502211151
"November 15, 2016 ","What Happened? How Pollsters, Pundits And Politics Got It Wrong", Pollsters across the ideological spectrum predicted Hillary Clinton would win the 2016 presidential election. They got it wrong. But one man did not: historian Allan Lichtman.,https://www.npr.org/2016/11/15/502074201/why-polls-predicted-a-hillary-clinton-win-and-were-so-wrong-about-the-election,https://www.npr.org/transcripts/502074201
"November 11, 2016 ",How Contestants' Social Security Numbers Could Affect 'Jeopardy' Wagers, Researchers have found an unconscious bias in the way contestants play the game show Jeopardy.,https://www.npr.org/2016/11/11/501679286/how-contestants-social-security-numbers-could-affect-jeopardy-wagers,https://www.npr.org/transcripts/501679286
"November 8, 2016 ",Climate Change: The Forgotten Issue Of This Year's Election," Most scientists agree, climate change is perhaps the most serious issue facing our planet today. And yet, it's uniquely difficult for us to wrap our heads around. Hidden Brain explores why.",https://www.npr.org/2016/11/08/501073160/climate-change-the-forgotten-issue-of-this-years-election,https://www.npr.org/transcripts/501073160
"December 27, 2016 ",How Do You Keep From Getting Bored? Researchers Have An Answer," Social science research suggests that boredom, or satiety, has a lot to do with the mind. When we imagine variety in the future, it turns out we can tolerate a lot more boredom in the present.",https://www.npr.org/2016/12/27/507063500/how-do-you-keep-from-getting-bored-researchers-have-an-answer,https://www.npr.org/transcripts/507063500
"December 22, 2016 ",Twist Of Fate Leads Musical Prodigy To Pursue Social Sciences," Maya Shankar was on her way to being an accomplished concert violinist, but a twist of fate led her to the social sciences instead.",https://www.npr.org/2016/12/22/506625933/twist-of-fate-leads-musical-prodigy-to-pursue-social-sciences,https://www.npr.org/transcripts/506625933
"December 22, 2016 ",Researchers Examine Whether First Impressions Are Lasting," When you look at a photograph of someone, researchers say it's remarkably difficult to dislodge that first impression — even after we have had a chance to meet the person we initially saw in a photo.",https://www.npr.org/2016/12/22/506550304/researchers-examine-whether-first-impressions-are-lasting,https://www.npr.org/transcripts/506550304
"December 13, 2016 ","We're More Alike Than Different, Thanks To Peer Pressure's Relentless Influence", Researchers say we tend to be pretty good at recognizing how influence and peer pressure affect other people's choices. But we're not so good at recognizing those forces in our own decision-making.,https://www.npr.org/2016/12/13/505318320/were-more-alike-than-different-thanks-to-peer-pressures-relentless-influence,https://www.npr.org/transcripts/505318320
"December 7, 2016 ",The Gender Wage Gap In The Arts, New social science research shows that women in the arts earn significantly less than men across the board.,https://www.npr.org/2016/12/07/504651764/the-gender-wage-gap-in-the-arts,https://www.npr.org/transcripts/504651764
"December 6, 2016 ","A Stabbing, A Possible Ebola Outbreak, And A 'Time Bomb'"," In Liberia, a team of epidemiologists have to delay a criminal investigation, look the other way on illegal drug use and build trust to stop an outbreak of Ebola.",https://www.npr.org/2016/12/06/504462924/a-stabbing-a-possible-ebola-outbreak-and-a-time-bomb,https://www.npr.org/transcripts/504462924
"January 31, 2017 ",Fortress America: What We Can — And Can't — Learn From History," President Trump's executive order on refugees left travelers stranded at airports worldwide. To some, the scenes evoked images of Jewish refugees during World War II. We investigate the parallels.",https://www.npr.org/2017/01/31/512526162/fortress-america-what-we-can-and-cant-learn-from-history,
"January 24, 2017 ",Research Examines The Effects Of Gender On Stated Ambition, A study finds single women are much less likely to express career ambitions compared to married women or men. Researchers believe they don't want to undermine their appeal in the dating market.,https://www.npr.org/2017/01/24/511355780/research-examines-the-effects-of-gender-on-stated-ambition,https://www.npr.org/transcripts/511355780
"January 24, 2017 ",Strangers in Their Own Land: The 'Deep Story' of Trump Supporters," Millions of Americans seem to ignore their own interests when it comes to how they vote. Sociologist Arlie Hochschild thinks we might be turning to politics to meet emotional needs, not economic ones.",https://www.npr.org/2017/01/24/510567860/strangers-in-their-own-land-the-deep-story-of-trump-supporters,https://www.npr.org/transcripts/510567860
"January 17, 2017 ","Coronations, Coups, And Keeping Up With The Kardashians"," It's in our nature to idolize the rich and famous. But this week on Hidden Brain, we explore the other side of our nature: the part of us that wants to see the rich and powerful fall from grace.",https://www.npr.org/2017/01/17/509561647/coronations-coups-and-keeping-up-with-the-kardashians,https://www.npr.org/transcripts/509561647
"January 16, 2017 ",Researchers Unravel Strange And Contradictory Feelings About Power," It's inauguration season in Washington, D.C. Many of us revel in the pomp and circumstance — yet we have another side to our psychology that enjoys seeing the powerful fall from grace.",https://www.npr.org/2017/01/16/510047641/researchers-unravel-strange-and-contradictory-feelings-about-power,https://www.npr.org/transcripts/510047641
"January 10, 2017 ",Humans Worry About Self-Driving Cars. Maybe It Should Be The Reverse," Self-driving cars will perform rationally. For example: stop when someone is in their way. Research suggests humans will take advantage, and step into an intersection when they know they shouldn't.",https://www.npr.org/2017/01/10/509086451/humans-worry-about-self-driving-cars-maybe-it-should-be-the-reverse,https://www.npr.org/transcripts/509086451
"January 10, 2017 ",Why It's Literally Not Wrong To Say 'Literally'," Young people have always used language in new ways, and it has always driven older people crazy. But the linguist John McWhorter says all the LOLs are part of an inevitable evolution of language.",https://www.npr.org/2017/01/10/509035454/why-its-literally-not-wrong-to-say-literally,https://www.npr.org/transcripts/509035454
"January 3, 2017 ",How Silicon Valley Can Help You Get Unstuck," Many of us feel stuck at one point or another: in the wrong city, the wrong job, or the wrong relationship. Self help gurus have offered lots of advice — but here's a new idea, from the tech world.",https://www.npr.org/2017/01/03/507901716/how-silicon-valley-can-help-you-get-unstuck,https://www.npr.org/transcripts/507901716
"January 2, 2017 ",Design Thinking Could Help Those Who Want To Get Unstuck," Psychologists and self help gurus have advice for people who feel stuck. If you're looking for new ways to reboot your life as you enter the new year, you could also turn to the tech world.",https://www.npr.org/2017/01/02/507854095/design-thinking-could-help-those-who-want-to-get-unstuck,https://www.npr.org/transcripts/507854095
"February 28, 2017 ",Chicago Leaders Use Cognitive Behavorial Therapy To Combat Violent Crime, Chicago is in dire need of solutions for its violent crime. A cognitive behavioral therapy program has been able to help keep teenage boys from acting out on their impulses.,https://www.npr.org/2017/02/28/517779745/chicago-leaders-use-cognitive-behavorial-therapy-to-combat-violent-crime,https://www.npr.org/transcripts/517779745
"February 27, 2017 ",Finding The Punchline: Maz Jobrani On Comedy In The Trump Era," Maz Jobrani, an Iranian-American comedian, uses humor to critique President Trump — whom he describes as ""good for comedy but bad for the world.""",https://www.npr.org/2017/02/27/517073904/finding-the-punchline-maz-jobrani-on-comedy-in-the-trump-era,https://www.npr.org/transcripts/517073904
"February 21, 2017 ",Does Studying Economics Make You Selfish?," Social science research finds that students who are taught classical economics about how humans act in their rational self-interest, become more likely to act selfishly after learning those lessons.",https://www.npr.org/2017/02/21/516375434/does-studying-economics-make-you-selfish,https://www.npr.org/transcripts/516375434
"February 21, 2017 ",On the Knife's Edge: Using Therapy To Address Violence Among Teens," We hear a lot about senseless violence: people who lose their lives or their freedom over a stolen backpack, or perceived slight. Two researchers think social science might help prevent these crimes.",https://www.npr.org/2017/02/21/512035150/on-the-knifes-edge-using-therapy-to-address-violence-among-teens,https://www.npr.org/transcripts/512035150
"February 15, 2017 ",Researchers Examine Race Factor In Car Crashes Involving Pedestrians," Cars are less likely to stop when people of color step into intersections, a study says. That may partly explain why there are higher levels of pedestrian deaths among racial minority communities.",https://www.npr.org/2017/02/15/515336658/researchers-examine-race-factor-in-car-crashes-involving-pedestrians,https://www.npr.org/transcripts/515336658
"February 14, 2017 ",Hookup Culture: The Unspoken Rules Of Sex On College Campuses, Research suggests that college students are not having more sex than their parents were a generation ago. But sociologist Lisa Wade says the culture around sex has changed dramatically.,https://www.npr.org/2017/02/14/514578429/hookup-culture-the-unspoken-rules-of-sex-on-college-campuses,https://www.npr.org/transcripts/514578429
"February 9, 2017 ",How Biases Affect Stock Analyst Predictions, Research shows that financial analysts have biases in things like gender and names when it comes to evaluating companies.,https://www.npr.org/2017/02/09/514260203/how-biases-affect-stock-analyst-predictions,https://www.npr.org/transcripts/514260203
"February 7, 2017 ","Remembering Anarcha, Lucy, and Betsey: The Mothers of Modern Gynecology", J. Marion Sims is remembered as the father of modern gynecology. Forgotten are the mothers of that medical specialty — the enslaved women whose bodies were used for the advancement of his research.,https://www.npr.org/2017/02/07/513764158/remembering-anarcha-lucy-and-betsey-the-mothers-of-modern-gynecology,https://www.npr.org/transcripts/513764158
"February 2, 2017 ",Why Eating The Same Food Increases People's Trust And Cooperation," All over the world, people say they make friends by ""breaking bread together."" Social science research explores why sitting down to eat together makes people feel closer.",https://www.npr.org/2017/02/02/512998465/why-eating-the-same-food-increases-peoples-trust-and-cooperation,https://www.npr.org/transcripts/512998465
"March 28, 2017 ","The Truth Is, Lying Might Not Be So Bad"," With repeated lies, the brain becomes less and less sensitive to dishonesty, supporting ever larger acts of dishonesty. But why do we lie and is it such a terrible thing if we do?",https://www.npr.org/2017/03/28/521751296/the-truth-is-lying-might-not-be-so-bad,https://www.npr.org/transcripts/521751296
"March 27, 2017 ","Everybody Lies, And That's Not Always A Bad Thing"," When we think of lies, we think of the big stuff. We say, ""I could never do something like that."" But big lies start with small deceptions. Dan Ariely talks about why we lie and why we're honest.",https://www.npr.org/2017/03/27/520997346/everybody-lies-and-thats-not-always-a-bad-thing,https://www.npr.org/transcripts/520997346
"March 23, 2017 ",How The 'Scarcity Mindset' Can Make Problems Worse," Researchers had a hypothesis that when you really want something, you start to focus on it obsessively. It produces a kind of tunnel vision and creates problems for thinking in the long-term.",https://www.npr.org/2017/03/23/521195903/how-the-scarcity-mindset-can-make-problems-worse,https://www.npr.org/transcripts/521195903
"March 20, 2017 ",The Scarcity Trap: Why We Keep Digging When We're Stuck In A Hole ," When you really need something — whether it's money, food, or even time — it can be hard to focus on anything else. Researchers call this scarcity, and say it can affect many aspects of our lives.",https://www.npr.org/2017/03/20/520587241/the-scarcity-trap-why-we-keep-digging-when-were-stuck-in-a-hole,https://www.npr.org/transcripts/520587241
"March 14, 2017 ",Why Piling On Facts May Not Help In The Battle Against Fake News," As the country has become more polarized, we increasingly disagree not just on policy, but on the facts. Can more and better information solve the problem of fake news?",https://www.npr.org/2017/03/14/520087940/why-more-details-may-be-counterproductive-when-battling-fake-news,https://www.npr.org/transcripts/520087940
"March 13, 2017 ","When It Comes To Politics and 'Fake News,' Facts Aren't Enough"," In politics, it sometimes feels like we can't agree on basic facts. But according to neuroscientist Tali Sharot, facts are not enough — emotions may be the key to changing our minds.",https://www.npr.org/2017/03/13/519661419/when-it-comes-to-politics-and-fake-news-facts-arent-enough,https://www.npr.org/transcripts/519661419
"March 8, 2017 ","The Affordable Care Act, Medicaid And Divorce"," As Republicans unveil their Affordable Care Act replacement, we examine how Medicaid expansion has affected divorce rates among older people.",https://www.npr.org/2017/03/08/519170657/the-affordable-care-act-medicaid-and-divorce,https://www.npr.org/transcripts/519170657
"March 6, 2017 ",Tribes & Traitors: What Happens When You Empathize with the Enemy?," This week on Hidden Brain, the stories of two men who showed empathy for the other side and found themselves labeled ""enemy"" by their own people.",https://www.npr.org/2017/03/06/518786831/tribes-traitors-what-happens-when-you-empathize-with-the-enemy,https://www.npr.org/transcripts/518786831
"March 2, 2017 ",New Research Looks At Ways To Help Stop Airbnb Racial Discrimination, Airbnb has come under fire in the last year following reports that hosts are less likely to rent to African-Americans compared to whites. New research looked at ways to address the discrimination.,https://www.npr.org/2017/03/02/518087610/new-research-looks-at-ways-to-help-stop-airbnb-racial-discrimination,https://www.npr.org/transcripts/518087610
"April 27, 2017 ","Instead Of Showing Off Wealth, Some Show Off Busy Schedules"," Instead of buying expensive things, people now use busyness to show their high status. New research finds that many celebrities use social media to boast about their lack of time, not their wealth.",https://www.npr.org/2017/04/27/525833226/instead-of-showing-off-wealth-some-show-off-busy-schedules,https://www.npr.org/transcripts/525833226
"April 24, 2017 ",Boycotts And Buycotts: How We Use Money To Express Ourselves ," Many Americans are increasingly expressing their political beliefs with their wallets. Neeru Paharia explains how we use money to tell stories about ourselves, and to ourselves.",https://www.npr.org/2017/04/24/525117474/boycotts-and-buycotts-how-we-use-money-to-express-ourselves,https://www.npr.org/transcripts/525117474
"April 18, 2017 ",Researchers Examine The Psychology Of Protest Movements, Social science researchers examine whether extreme protest tactics are an effective way for recruiting popular support. The public may not be relating to protesters like the way protesters aimed for.,https://www.npr.org/2017/04/18/524473948/researchers-examine-the-psychology-of-protest-movements,https://www.npr.org/transcripts/524473948
"April 17, 2017 ","When It Comes To Our Lives On Social Media, 'There's Always Another Story'"," Many studies have shown that people who use social media may be unhappier than those who don't. This week on Hidden Brain, we explore the psychological effect social media has on us.",https://www.npr.org/2017/04/17/524005057/when-it-comes-to-our-lives-on-social-media-theres-always-another-story,https://www.npr.org/transcripts/524005057
"April 12, 2017 ",How To Get Low-Income Students Into Selective Colleges, New social science research looks at how to get more low-income students into college.,https://www.npr.org/2017/04/12/523534103/how-to-get-low-income-students-into-selective-colleges,https://www.npr.org/transcripts/523534103
"April 10, 2017 ",Creature Comforts: The Power Of Touch And Affection In Our Lives," This week, Hidden Brain considers the power of touch. First, the story of a grown woman who still sleeps with her baby blanket. Then, the science of why we seek comfort and affection.",https://www.npr.org/2017/04/10/523311560/creature-comforts-the-power-of-touch-and-affection-in-our-lives,https://www.npr.org/transcripts/523311560
"April 4, 2017 ",Social Science Research Explores Psychological Effects Of Rituals," Research suggests when volunteers are taught and required to practice rituals, they demonstrate greater trust toward others who practice the same ritual, and diminished trust toward those who don't.",https://www.npr.org/2017/04/04/522554693/social-science-research-explores-psychological-effects-of-rituals,https://www.npr.org/transcripts/522554693
"April 3, 2017 ",Inside The Hole: What Happens To The Mind In Isolation?, The use of solitary confinement in prisons has grown since the 1970s. Criminologist Keramet Reiter talks with us about the psychological effects that long-term isolation has on our minds.,https://www.npr.org/2017/04/03/522229032/inside-the-hole-what-happens-to-the-mind-in-isolation,https://www.npr.org/transcripts/522229032
"May 29, 2017 ","How A Theory Of Crime And Policing Was Born, And Went Terribly Wrong"," Decades ago, researchers introduced a new theory of policing. It's called ""broken windows"" and is seen by many as a cure-all for crime. But the idea is often used in ways its creators never intended.",https://www.npr.org/2017/05/29/530192364/how-a-theory-of-crime-and-policing-was-born-and-went-terribly-wrong,
"May 25, 2017 ",How Elections Influence Judges, Social science research looks at the relationship between how judges rule and how they are influenced by election campaigns.,https://www.npr.org/2017/05/25/529977252/how-elections-influence-judges,https://www.npr.org/transcripts/529977252
"May 22, 2017 ","Me, Myself, and IKEA: What Our Love For Swedish Furniture Says About Narcissism"," In general, people show a subtle bias toward the self. This is why we love the IKEA furniture we've built, and gravitate toward others with the same name. But there are much larger implications, too.",https://www.npr.org/2017/05/22/529128529/me-myself-and-ikea-what-our-love-for-swedish-furniture-says-about-narcissism,https://www.npr.org/transcripts/529128529
"May 17, 2017 ",Advice For Your Dinner Party Stories: Keep It Familiar, There's a difference between the stories we tell and the stories we like to hear. New social science research finds most of us like to listen to stories about familiar things.,https://www.npr.org/2017/05/17/528730666/advice-for-your-dinner-party-stories-keep-it-familiar,https://www.npr.org/transcripts/528730666
"May 15, 2017 ",The Fox And The Hedgehog: The Triumphs And Perils Of Going Big," The parable of the fox and the hedgehog tells us that there are some who are guided by one big idea. That's the story of Don Laub, a surgeon whose single-mindedness was his triumph, and his downfall.",https://www.npr.org/2017/05/15/528041635/the-fox-and-the-hedgehog-the-triumphs-and-perils-of-going-big,https://www.npr.org/transcripts/528041635
"May 10, 2017 ",How Illegal Gold Mining Relates To The Spread Of Malaria, New social science research shows a correlation between illegal gold mining and the spread of malaria. We explore why this might be the case.,https://www.npr.org/2017/05/10/527720163/how-illegal-gold-mining-relates-to-the-spread-of-malaria,https://www.npr.org/transcripts/527720163
"May 8, 2017 ","Magic, Or Math? The Appeal Of Coincidences, And The Reality"," This week on Hidden Brain: coincidences. Why they're not quite as magical as they seem, and the psychological reasons we can't help but search for meaning in them anyway.",https://www.npr.org/2017/05/08/527442620/magic-or-math-the-appeal-of-coincidences-and-the-reality,https://www.npr.org/transcripts/527442620
"May 2, 2017 ",Why Social Media Isn't Always Very Social, Studies show that people who spend more time on social media sites feel more socially isolated than those who don't. This might be because of a disconnect between our online lives and our real ones.,https://www.npr.org/2017/05/02/526514168/why-social-media-isnt-always-very-social,https://www.npr.org/transcripts/526514168
"May 1, 2017 ",What Our Google Searches Reveal About Who We Really Are , We're often more honest when making searches on Google than when answering surveys or talking to friends. Seth Stephens-Davidowitz explains what these searches tell us about our thoughts and desires.,https://www.npr.org/2017/05/01/526399881/what-our-google-searches-reveal-about-who-we-really-are,https://www.npr.org/transcripts/526399881
"June 28, 2017 ","Child Care Centers Often Don't Hire The Most Qualified Teachers, Study Shows", Child care centers don't necessarily hire the most qualified teachers. A new study shows that child care centers pick applicants who are in the middle of the pack.,https://www.npr.org/2017/06/28/534671504/child-care-centers-often-dont-hire-the-most-qualified-teachers-study-shows,https://www.npr.org/transcripts/534671504
"June 26, 2017 ",Degrees of Maybe: How We Can All Make Better Predictions," Pundits and prognosticators make predictions all the time: about everything from elections, to sports, to global affairs. This week, we explore why they're often wrong, and how we can all do better.",https://www.npr.org/2017/06/26/534120962/degrees-of-maybe-how-we-can-all-make-better-predictions,https://www.npr.org/transcripts/534120962
"June 20, 2017 ",Hidden Brain: Terror Strikes And An Attacker's Identity , Research shows people are more likely to label an attack as terrorism if the perpetrator is Muslim. Terrorist attacks committed by Muslims receive more coverage than those not committed by Muslims.,https://www.npr.org/2017/06/20/533619763/hidden-brain-terror-attacks,https://www.npr.org/transcripts/533619763
"June 19, 2017 ",When Is It 'Terrorism'? How The Media Cover Attacks By Muslim Perpetrators," In the last five years, 12 percent of terrorist attacks in the U.S. were carried out by Muslims and more than 50 percent by far right extremists. So why the media focus on ""Islamic terrorism""?",https://www.npr.org/2017/06/19/532963059/when-is-it-terrorism-how-the-media-covers-attacks-by-muslim-perpetrators,https://www.npr.org/transcripts/532963059
"June 13, 2017 ",Police Shootings: How A Culture Of Racism Can Infect Us All," In a shooting involving a police officer, there's often a familiar blame game: Was the cop was racist? Was the person shot threatening? Or maybe, the bias that leads cops to shoot affects us all.",https://www.npr.org/2017/06/13/532724743/police-shootings-how-a-culture-of-racism-can-infect-us-all,https://www.npr.org/transcripts/532724743
"June 12, 2017 ",Rap on Trial: How An Aspiring Musician's Words Led To Prison Time ," Olutosin Oduwole was a college student and aspiring rapper when he was charged with ""attempting to make a terrorist threat."" We explore how perceptions of rap music may have played a role.",https://www.npr.org/2017/06/12/532633692/rap-on-trial-how-an-aspiring-musicians-words-led-to-prison-time,https://www.npr.org/transcripts/532633692
"June 11, 2017 ",The Triumphs And Perils Of 'Going Big'," Don Laub was a pioneering surgeon — one of the first in the U.S. to perform gender reassignment surgeries, but tragedy came when he traveled to Mexico to provide free surgeries to children.",https://www.npr.org/2017/06/11/532503056/what-happens-when-a-leaders-vision-is-the-wrong-one,https://www.npr.org/transcripts/532503056
"June 6, 2017 ",Researchers Ferret Out Information From White House Visitor Logs , President Trump has decided to change President Obama's policy of making the White House visitor log public. A new study explores what kind of information is contained in the White House visitor log.,https://www.npr.org/2017/06/06/531701357/researchers-ferret-out-information-from-white-house-visitor-logs,https://www.npr.org/transcripts/531701357
"June 5, 2017 ",The 'Thumbprint Of The Culture': Implicit Bias And Police Shootings," After a police shooting, there's often a familiar blame game: Maybe the cop was racist. Maybe the person who was shot really was threatening. Or maybe the bias that leads cops to shoot affects us all.",https://www.npr.org/2017/06/05/531578107/the-thumbprint-of-the-culture-implicit-bias-and-police-shootings,https://www.npr.org/transcripts/531578107
"June 2, 2017 ",Why Recycling Options Lead People To Waste More, People used more cups and paper when recycling was an option versus when they had to put them in the trash. Researchers say people's guilt for wasting is overridden by the good feelings for recycling.,https://www.npr.org/2017/06/02/531173499/why-recycling-options-lead-people-to-waste-more,https://www.npr.org/transcripts/531173499
"July 31, 2017 ",You 2.0: How To Build A Better Job, Finding a new job may be the solution to your woes at work. But there may also be other ways to get more out of your daily grind.,https://www.npr.org/2017/07/31/540648577/you-2-0-how-to-build-a-better-job,https://www.npr.org/transcripts/540648577
"July 25, 2017 ",You 2.0: The Value Of 'Deep Work' In An Age Of Distraction," Every time you give in to the buzzing notifications of our phone or computer, you pay a price: little by little, you lose your ability to focus.",https://www.npr.org/2017/07/25/539092670/you-2-0-the-value-of-deep-work-in-an-age-of-distraction,https://www.npr.org/transcripts/539092670
"July 25, 2017 ",Hidden Brain: How Cigarette Taxes Affect Food Buying," A new study shows a connection between cigarette taxes and food stamps. When cigarette taxes go up, smokers end up spending more of their income on cigarettes and that leaves less money for food.",https://www.npr.org/2017/07/25/539183590/hidden-brain-cigarette-taxes,https://www.npr.org/transcripts/539183590
"July 18, 2017 ",Researchers Examine When People Are More Susceptible To Fake News , Whether people consume news in a social setting or alone can affect how likely they are to fact-check. Research suggests people let their guard down when they're in groups and become less skeptical.,https://www.npr.org/2017/07/18/537844762/researchers-examine-when-people-are-more-susceptible-to-fake-news,https://www.npr.org/transcripts/537844762
"July 17, 2017 ",Why Aren't Students Showing Up For College?," According to research, between 10 and 40% of kids who intend to go to college at high school graduation don't show up in the fall. This phenomenon, known as ""summer melt,"" has puzzled universities.",https://www.npr.org/2017/07/17/537740926/why-arent-students-showing-up-for-college,https://www.npr.org/transcripts/537740926
"July 10, 2017 ",Can Robots Teach Us What It Means To Be Human?," If you've ever shouted at Siri or rolled your eyes at your Roomba, you know that artificial intelligence isn't always that smart. But there's still a lot that robots can tell us about ourselves.",https://www.npr.org/2017/07/10/536424647/can-robots-teach-us-what-it-means-to-be-human,https://www.npr.org/transcripts/536424647
"July 10, 2017 ","Pain Before Pleasure Makes The Pleasure Even Better, Study Finds", A study from the University of Kentucky shows that doing something virtuous can make indulging later even more pleasurable.,https://www.npr.org/2017/07/10/536392970/pain-before-pleasure-makes-the-pleasure-even-better-study-finds,https://www.npr.org/transcripts/536392970
